"","MA.50","MA.100","MA.200"
"6378",2117.1241992,2140.84929686,2195.08509521
"6379",2118.97080076,2141.20889647,2196.49974487
"6380",2120.78659666,2141.70389647,2197.876494135
"6381",2122.44019528,2142.15619627,2199.30749389
"6382",2124.01099606,2142.60009764,2200.72964355
"6383",2125.74019528,2143.01839598,2202.12424316
"6384",2127.31599606,2143.47909666,2203.465292965
"6385",2129.13639644,2143.91939695,2204.68974365
"6386",2130.51119624,2144.21959715,2205.884943845
"6387",2131.912998,2144.42869871,2207.054094235
"6388",2133.27099606,2144.50159666,2208.17839355
"6389",2134.6387988,2144.60829588,2209.30894409
"6390",2136.3701953,2144.76479491,2210.62144409
"6391",2138.52699216,2144.95359373,2212.03179321
"6392",2140.52938962,2145.08699217,2213.495493165
"6393",2142.54878904,2145.22379149,2214.95159302
"6394",2144.36979002,2145.75909179,2216.35584351
"6395",2146.55298826,2146.44249267,2217.800543215
"6396",2148.4103906,2147.24259277,2219.14904297
"6397",2150.05139158,2148.02839355,2220.49199341
"6398",2151.7595947,2148.81839355,2221.84244385
"6399",2153.09279294,2149.32719238,2223.06164307
"6400",2156.07419186,2150.75699097,2224.643493045
"6401",2159.78658932,2152.52098999,2226.36544251
"6402",2162.69079098,2154.0312915,2227.829742435
"6403",2163.83159176,2155.14259032,2229.220942385
"6404",2165.0351904,2156.13578857,2230.437591555
"6405",2165.51659178,2157.13568847,2231.61369141
"6406",2166.2609912,2158.29738769,2232.950141605
"6407",2167.2115918,2159.43358887,2234.19494141
"6408",2168.036792,2160.47178956,2235.57619141
"6409",2168.2211963,2161.21938966,2236.869742435
"6410",2168.27319826,2161.83589113,2238.12119263
"6411",2168.49280274,2162.22529298,2239.304343265
"6412",2168.98780274,2162.62049317,2240.46319336
"6413",2169.00660156,2163.03009278,2241.58609375
"6414",2168.69380372,2163.53499268,2242.73324341
"6415",2168.5546045,2164.27959473,2243.83944336
"6416",2168.70640626,2165.10369385,2244.968143315
"6417",2168.26860352,2165.96879394,2246.09949341
"6418",2168.33060548,2166.88669433,2247.270543215
"6419",2168.05400392,2167.85359375,2248.37999268
"6420",2167.69420412,2168.70159424,2249.535742195
"6421",2167.50520508,2169.63009521,2250.66204224
"6422",2167.38900392,2170.54499511,2251.78364136
"6423",2167.06260254,2171.46969481,2252.944941405
"6424",2166.86379882,2172.44129393,2254.080290525
"6425",2166.18159666,2173.38469237,2255.01124023
"6426",2165.82459472,2174.42399169,2256.05468994
"6427",2165.19979492,2175.42399169,2257.144389645
"6428",2164.57439452,2176.47029052,2258.293239745
"6429",2163.44699218,2177.14078857,2259.37098877
"6430",2162.62119628,2177.82448974,2260.48848877
"6431",2161.87219726,2178.39539062,2261.65513916
"6432",2161.18919922,2179.2187915,2262.85678955
"6433",2160.29659668,2180.06839111,2263.992388915
"6434",2159.64219726,2180.91789062,2265.131138915
"6435",2158.70239746,2181.7861914,2266.3306897
"6436",2157.92799806,2182.6936914,2267.63529053
"6437",2156.94439942,2183.56049071,2268.904691165
"6438",2155.73219726,2184.44349119,2270.116241455
"6439",2154.57779296,2185.30918943,2271.362590335
"6440",2153.15939452,2186.22918943,2272.618341065
"6441",2151.3801953,2187.03908934,2273.842691655
"6442",2149.64459472,2188.00358886,2275.112441415
"6443",2147.89879394,2188.91578856,2276.45184205
"6444",2147.14839356,2189.93848876,2277.796241465
"6445",2146.33199708,2190.78668944,2279.056641855
"6446",2146.07479494,2191.82618895,2280.34179078
"6447",2146.00539552,2193.10039061,2281.75434083
"6448",2145.8771924,2194.35858886,2283.08519044
"6449",2145.56159182,2195.50568847,2284.363341075
"6450",2145.43979008,2196.44988769,2285.603441175
"6451",2145.25539066,2197.37698974,2286.86414186
"6452",2145.37179202,2198.35948974,2288.152991955
"6453",2146.45358888,2199.88989013,2289.610841075
"6454",2147.23638674,2201.27368896,2291.019090585
"6455",2148.75478516,2202.92908935,2292.48249024
"6456",2150.33378418,2204.60218993,2293.9706897
"6457",2151.65558594,2206.07628905,2295.3794397
"6458",2152.90678712,2207.7633911,2296.846340335
"6459",2154.21758302,2209.53319091,2298.19948975
"6460",2155.398584,2211.41809081,2299.62658936
"6461",2155.95778322,2213.16269042,2300.948138435
"6462",2156.2531836,2214.8833911,2302.18988892
"6463",2157.053584,2216.7086914,2303.582689215
"6464",2158.37618164,2218.75928954,2305.091339115
"6465",2160.00458496,2220.81378905,2306.588039555
"6466",2161.50098144,2222.72828856,2308.026888435
"6467",2163.66898436,2224.85509032,2309.574289555
"6468",2165.44278318,2226.845791,2311.102089845
"6469",2167.65318358,2228.93129149,2312.663339845
"6470",2169.70898436,2231.06279052,2314.27359009
"6471",2171.75498534,2233.42509033,2315.82448975
"6472",2173.7009863,2235.63658935,2317.406289065
"6473",2175.87678708,2237.93039062,2319.026739505
"6474",2178.01878904,2240.04689209,2320.585539555
"6475",2180.58778808,2242.36349122,2322.262390145
"6476",2183.02338866,2244.6014917,2323.91799073
"6477",2185.64818846,2246.92469238,2325.636990975
"6478",2188.36618652,2249.32089356,2327.359941415
"6479",2190.83458496,2251.79059327,2329.088240975
"6480",2193.0277832,2254.0490918,2330.774390875
"6481",2194.91858398,2256.45879151,2332.45749024
"6482",2197.24838378,2258.85918946,2334.12538941
"6483",2199.84018554,2261.23009034,2335.78968995
"6484",2202.19358398,2263.45148927,2337.224089365
"6485",2204.86998534,2265.46009035,2338.714890145
"6486",2207.45938474,2267.55029054,2340.346940925
"6487",2210.176582,2269.67948976,2342.004791265
"6488",2213.15478512,2271.85519044,2343.71329224
"6489",2216.0405859,2274.0095923,2345.23259278
"6490",2219.29898434,2276.47809327,2346.80174317
"6491",2222.69798338,2279.10999269,2348.45389405
"6492",2226.362583,2281.90399416,2350.27314454
"6493",2229.93278318,2284.67939455,2352.067445075
"6494",2232.72858396,2286.95259523,2353.60469483
"6495",2235.2413818,2289.15859376,2355.12214478
"6496",2237.57758296,2291.05549317,2356.52704468
"6497",2240.1953857,2292.95559327,2357.921145025
"6498",2242.83998532,2294.86649415,2359.38684571
"6499",2245.44978512,2296.79609376,2360.924095465
"6500",2247.4599853,2298.52999512,2362.404896245
"6501",2249.49858882,2300.20989503,2363.80944703
"6502",2251.34718746,2301.62819337,2365.20154664
"6503",2253.32619138,2303.29929445,2366.61754762
"6504",2255.31099118,2304.73939454,2367.93379762
"6505",2257.10339354,2306.09169435,2369.35964845
"6506",2258.87059568,2307.60289552,2370.818448495
"6507",2260.49699216,2308.95629395,2372.24354859
"6508",2262.61999508,2310.68059326,2373.71304932
"6509",2264.8487988,2312.52009521,2375.19089966
"6510",2267.43759762,2314.40649413,2376.71619995
"6511",2270.36759762,2316.38339355,2378.29404907
"6512",2273.5135986,2318.30589355,2379.875499265
"6513",2276.3637988,2320.14209472,2381.35494995
"6514",2279.14239744,2321.93149414,2382.804899905
"6515",2281.62299314,2323.39929199,2384.081448975
"6516",2283.95559568,2324.83259278,2385.33469971
"6517",2286.04119628,2326.23019288,2386.57224976
"6518",2288.24879882,2327.6543921,2387.83775025
"6519",2290.2093994,2328.90639161,2389.07595093
"6520",2292.41659668,2330.36989015,2390.45515137
"6521",2295.09519532,2331.69398927,2391.817901615
"6522",2297.5721924,2333.02228761,2393.216251225
"6523",2299.98399416,2334.420188,2394.66395142
"6524",2302.07499514,2335.71928712,2396.05680176
"6525",2304.13919436,2336.63778809,2397.454552
"6526",2306.17959474,2337.68538819,2398.90295166
"6527",2308.2011963,2338.8647876,2400.360201415
"6528",2310.2756006,2340.11618897,2401.77045166
"6529",2312.74660158,2341.60118897,2403.28670166
"6530",2315.0704004,2343.1524878,2404.828601075
"6531",2317.99899904,2344.9148877,2406.43125122
"6532",2320.46999514,2346.4947876,2407.94840088
"6533",2322.61999514,2347.91638672,2409.40515137
"6534",2324.70939456,2349.34438721,2410.936201175
"6535",2326.05019536,2350.875188,2412.376201175
"6536",2327.64119634,2352.57688966,2413.87735108
"6537",2329.18239752,2354.24889162,2415.31860108
"6538",2330.55559576,2355.78899172,2416.74400025
"6539",2331.9785987,2357.41599124,2418.297150885
"6540",2333.6572022,2359.0074927,2419.78810181
"6541",2335.522002,2360.64629397,2421.324952395
"6542",2337.44540532,2362.22129397,2422.862303465
"6543",2339.42600592,2363.98789554,2424.44310425
"6544",2341.1766065,2365.65399417,2426.025754395
"6545",2343.07580572,2367.32659427,2427.655404055
"6546",2344.53340338,2368.85739261,2429.20825318
"6547",2345.71580084,2370.40829105,2430.68830201
"6548",2346.89300298,2371.81179202,2432.128002935
"6549",2348.1424024,2373.22099368,2433.566053475
"6550",2349.60000494,2374.75699466,2435.085754405
"6551",2350.92120124,2376.35129398,2436.585754405
"6552",2351.90919928,2377.94649417,2438.011104745
"6553",2353.27239752,2379.33179202,2439.53505372
"6554",2354.1677979,2380.76449221,2440.9422046
"6555",2355.07999516,2382.03589113,2442.39010377
"6556",2356.33519536,2383.33918947,2443.919853525
"6557",2357.41559574,2384.68259035,2445.431904305
"6558",2358.74119144,2385.92928957,2446.90465333
"6559",2360.19139162,2386.86578859,2448.33125245
"6560",2361.37539064,2387.83508791,2449.825202645
"6561",2362.39918948,2388.73358645,2451.267652595
"6562",2363.0981885,2389.49638674,2452.759302985
"6563",2363.92039064,2390.45668703,2454.234302985
"6564",2364.72059084,2391.42338869,2455.67570313
"6565",2365.17559084,2392.36229006,2456.996654055
"6566",2365.70958988,2393.32548831,2458.328903815
"6567",2366.41918948,2394.29348879,2459.69475342
"6568",2367.05998538,2395.35838869,2461.11555298
"6569",2367.60338382,2396.3953882,2462.56675293
"6570",2368.32318362,2397.48438966,2464.069104
"6571",2368.29278322,2398.22388917,2465.403554685
"6572",2368.47238282,2399.17598878,2466.754005125
"6573",2368.85638184,2400.12308839,2468.217454835
"6574",2369.3635791,2401.12418702,2469.7917041
"6575",2369.13638182,2402.16128907,2471.35710449
"6576",2369.19118164,2403.23448976,2472.93845459
"6577",2369.5283789,2404.34928957,2474.536954345
"6578",2369.95677734,2405.39898927,2476.090654295
"6579",2370.45577636,2406.38588868,2477.62580444
"6580",2371.2345752,2407.49968995,2479.21165527
"6581",2371.83077636,2408.45618897,2480.723055415
"6582",2372.51958006,2409.39158936,2482.184206535
"6583",2373.2127783,2410.34928956,2483.77200683
"6584",2373.97937986,2410.99668946,2485.46995727
"6585",2375.70018064,2411.96968994,2487.36980712
"6586",2377.51258298,2413.14359131,2489.343306875
"6587",2379.31538572,2414.33009277,2491.352056875
"6588",2381.02238768,2415.57139404,2493.38860717
"6589",2382.85338378,2416.45559326,2495.42180663
"6590",2384.3577832,2417.12539307,2497.466756585
"6591",2385.77058594,2417.79779541,2499.59230712
"6592",2386.99718262,2418.64229492,2501.634106435
"6593",2388.54978516,2419.4554956,2503.833306875
"6594",2390.13138184,2420.25679443,2506.02925658
"6595",2391.57738282,2421.0856958,2508.279957265
"6596",2393.18138184,2421.99859619,2510.680057365
"6597",2395.10078126,2422.88669678,2513.08825683
"6598",2396.73058106,2423.90719727,2515.49825683
"6599",2398.29958496,2425.05209717,2517.90870727
"6600",2399.91398438,2426.27979737,2520.50415771
"6601",2401.78138672,2427.40899903,2523.047158195
"6602",2403.98378906,2428.77489991,2525.5145581
"6603",2405.39118652,2429.93580079,2527.888558345
"6604",2407.36118652,2431.1282007,2530.28750854
"6605",2408.9917871,2432.62760255,2532.407308345
"6606",2410.34318358,2434.03400147,2533.87280761
"6607",2411.94958496,2435.53080323,2535.60505737
"6608",2413.1173877,2436.74550538,2537.14260742
"6609",2413.54018556,2437.86170411,2538.104556885
"6610",2414.29478518,2439.02590577,2539.265057375
"6611",2415.06798342,2440.20470459,2540.601207275
"6612",2415.89458498,2441.44510498,2541.994907225
"6613",2416.99298342,2442.56780518,2543.54640625
"6614",2418.12618654,2443.67830567,2545.246556395
"6615",2419.54898928,2444.76360596,2546.967006835
"6616",2420.94138674,2445.83680664,2548.600706785
"6617",2422.1677881,2446.91430664,2550.11090698
"6618",2423.656792,2448.0211084,2551.63380737
"6619",2425.18739258,2449.24551025,2553.385708005
"6620",2426.6455957,2450.54041259,2555.28555908
"6621",2428.15499512,2451.94181396,2557.03475952
"6622",2429.87959474,2453.41021484,2558.6494104
"6623",2431.38979494,2454.90771484,2560.02615967
"6624",2432.88479494,2456.3943164,2561.47906006
"6625",2435.18619632,2458.27131591,2563.29860962
"6626",2437.27779788,2460.12051513,2565.11061035
"6627",2439.17020024,2461.85561523,2566.835960695
"6628",2440.8412012,2463.42471435,2568.56071045
"6629",2442.316001,2464.97221435,2570.50146118
"6630",2443.7648047,2466.50471435,2572.394611815
"6631",2445.08160158,2467.94761474,2574.14581177
"6632",2446.26359866,2469.40201416,2575.81411133
"6633",2447.48580082,2470.89391602,2577.48621216
"6634",2448.01399906,2472.52801514,2579.187261965
"6635",2448.23919924,2473.87721435,2580.60156128
"6636",2448.77459964,2475.1778125,2581.990910645
"6637",2449.34479982,2476.38831054,2583.370059815
"6638",2450.1204004,2477.69900878,2584.44185913
"6639",2450.05780274,2479.17831053,2585.217459715
"6640",2449.89300294,2480.56871092,2586.341259765
"6641",2449.82500488,2482.00361082,2587.24551025
"6642",2450.28740722,2483.50331296,2588.123560785
"6643",2450.36120604,2484.89831296,2589.12616088
"6644",2450.38220702,2486.39751462,2589.845960685
"6645",2450.59400878,2487.98421384,2590.755910635
"6646",2450.81581054,2489.55911375,2591.81361083
"6647",2450.6726123,2490.96831297,2592.860511465
"6648",2451.08381348,2492.44421385,2593.697711175
"6649",2451.80460938,2493.91111327,2594.5854602
"6650",2452.64561036,2495.41451415,2595.697310785
"6651",2453.03661134,2496.82021483,2596.716760245
"6652",2453.56601076,2498.07571532,2597.841359855
"6653",2454.48041506,2499.73831542,2599.025960685
"6654",2454.89521488,2501.11991699,2600.21171142
"6655",2456.263418,2502.74431641,2601.64516113
"6656",2457.72481936,2504.50051758,2603.071311035
"6657",2459.1120215,2506.18121826,2604.3919104
"6658",2460.37362306,2507.88001709,2605.57990967
"6659",2462.18322266,2509.79671631,2606.882609865
"6660",2463.75702636,2511.81531738,2607.9295105
"6661",2465.34142576,2513.80171874,2608.98936035
"6662",2466.99562498,2516.02221923,2610.19640991
"6663",2468.14262694,2518.01191894,2611.32970947
"6664",2469.2304248,2519.92801757,2612.330809325
"6665",2469.97822264,2521.63101805,2613.30845947
"6666",2470.73222654,2523.33231932,2614.191109615
"6667",2471.66082518,2525.09601805,2615.03670898
"6668",2472.3854248,2526.87271727,2615.9846582
"6669",2473.30362792,2528.73811766,2616.98055786
"6670",2474.43522948,2530.65381834,2617.977457275
"6671",2475.7286328,2532.5832202,2619.11685791
"6672",2476.94083494,2534.33202147,380.343299535
"6673",2478.42563474,2536.31182128,380.54114957
"6674",2479.90383786,2538.45922118,380.72564954
"6675",2481.3564355,2540.55291991,380.866449555
"6676",2482.96323238,2542.64241942,380.968749515
"6677",2484.54103022,2544.72461912,381.08644956
"6678",2486.0082275,2546.78231932,381.170399605
"6679",2487.6284277,2548.8657202,381.20419965
"6680",2489.244624,2550.92362059,381.266499605
"6681",2490.8136279,2552.98992186,381.3041496
"6682",2492.54042966,2554.97682371,381.3591496
"6683",2494.30203122,2557.1947241,381.42084958
"6684",2497.04203122,2559.94322508,381.47869946
"6685",2499.51522946,2562.7699243,381.55334942
"6686",2501.58102536,2565.54302244,381.61544949
"6687",2503.43182126,2568.37402098,381.68269955
"6688",2505.27761716,2571.2058203,381.73769955
"6689",2508.29881832,2574.38802,381.81314953
"6690",2511.2444189,2577.8081201,381.86294964
"6691",2514.18221676,2581.38681883,381.935349545
"6692",2516.7192187,2584.62591795,382.005349545
"6693",2519.43541988,2588.21111815,382.080999565
"6694",2522.41282222,2591.80171873,382.11109951
"6695",2525.3744189,2595.47421873,382.1476495
"6696",2528.30241696,2599.36151854,382.180699425
"6697",2531.26401364,2603.28981688,382.24114941
"6698",2533.80461422,2607.08931639,382.36044949
"6699",2536.01761716,2610.76531737,382.50694943
"6700",2538.18341794,2614.72851805,382.658299375
"6701",2540.60381832,2618.68531736,382.82309933
"6702",2542.58541988,2622.25421629,383.030849425
"6703",2544.99621578,2625.8413159,383.25574948
"6704",2547.3446191,2629.44681638,383.50909955
"6705",2549.22521482,2632.18701414,383.766199465
"6706",2551.2762158,2633.71161375,384.023099485
"6707",2553.25041502,2635.67931151,384.2726994
"6708",2555.38641112,2637.53970946,384.514049495
"6709",2557.41020996,2638.34740966,384.72059948
"6710",2559.8736084,2639.50420898,384.91934948
"6711",2562.26201172,2640.99770996,385.114949455
"6712",2565.04881348,2642.54470947,385.360649525
"6713",2567.88121094,2644.52500732,385.56699947
"6714",2570.62561034,2646.81480712,385.763349415
"6715",2573.28381346,2649.17040771,385.958799395
"6716",2575.9324121,2651.36460693,386.163799395
"6717",2578.53121092,2653.30750732,386.33369945
"6718",2581.36000974,2655.24650634,386.556549485
"6719",2584.1726074,2657.52590576,386.76559947
"6720",2586.8724072,2660.03070557,386.9548495
"6721",2589.4378076,2662.12770508,387.12779948
"6722",2591.723208,2663.88860596,387.296649425
"6723",2594.19800782,2665.1446045,387.41024943
"6724",2597.0146045,2666.56380372,387.516099345
"6725",2599.74940432,2668.32590333,387.617699385
"6726",2602.32160646,2670.10070557,387.74434932
"6727",2604.90820802,2671.81630616,387.90884929
"6728",2607.55641114,2673.69670655,388.06924922
"6729",2610.1030127,2676.03070801,388.224549205
"6730",2612.60261718,2678.28450928,388.383749185
"6731",2615.16621582,2680.3440088,388.557499185
"6732",2617.41321776,2682.2262085,388.757999215
"6733",2620.08741698,2684.0785083,388.96694926
"6734",2622.84441894,2685.84650879,389.133949225
"6735",2626.02461914,2687.32590821,389.293749335
"6736",2629.50501952,2688.80400879,389.42664942
